"vess","yr","month","tech_1","tech_2","tech_3","lat","lon","catch"
"ID_12",1980,9,0,0,0,371,488,48.3102824271786
"ID_8",2004,11,1,1,0,177,153,49.0181329902444
"ID_16",1997,2,1,1,1,226,90,132.437736059659
"ID_4",1999,6,1,1,0,13,392,0.261471099156288
"ID_18",2004,4,1,1,0,293,180,1.17561947240727
"ID_17",2002,9,1,0,0,109,288,40.830991021671
"ID_11",2007,2,1,1,1,220,75,51.6181535399288
"ID_1",1995,7,1,1,1,201,502,29.0126568328105
"ID_5",1989,2,1,0,0,34,517,28.3975386926761
"ID_19",1996,2,1,1,0,333,287,9.44672318295351
"ID_20",2008,10,1,1,0,322,323,14.3326427876024
"ID_1",2004,3,1,1,1,376,102,186.583538662007
"ID_5",1992,11,1,0,0,25,144,107.609162538175
"ID_10",2002,4,1,1,1,234,399,198.576762993649
"ID_11",2009,6,1,1,1,28,410,1.60457060695829
"ID_19",1994,9,1,1,0,101,309,2.2011704520289
"ID_12",1981,6,0,0,0,367,405,18.5264923738478
"ID_17",1995,5,1,0,0,306,497,1.28949599727961
"ID_20",1993,7,1,1,0,52,514,41.3234238525236
"ID_17",2006,8,1,1,0,95,422,15.2359738006901
"ID_18",1996,8,1,1,0,138,394,103.705897890457
"ID_9",1989,2,1,0,0,197,170,34.8014395567668
"ID_12",1997,5,1,1,0,30,545,0.922910977763254
"ID_10",2001,5,1,1,1,265,555,0.103631475129886
"ID_9",2002,11,1,1,0,201,193,158.564140479897
"ID_4",1990,4,1,0,0,253,394,59.4202451793261
"ID_12",2008,4,1,1,0,326,278,34.1507418790633
"ID_10",1987,2,0,0,0,385,421,0.166128794514138
"ID_1",1994,10,1,1,0,195,118,19.3924633080075
"ID_2",1985,5,0,0,0,109,360,2.18552182400634
"ID_15",1984,10,0,0,0,385,566,0.00702183125365231
"ID_3",1998,12,1,1,0,177,10,75.8973452321312
"ID_9",1994,2,1,0,0,111,154,9.81692207217426
"ID_1",2005,1,1,1,1,193,149,86.8513403546746
"ID_15",1988,5,0,0,0,255,81,9.85974813989571
"ID_1",1997,5,1,1,1,272,253,77.922632139214
"ID_4",2004,6,1,1,0,170,557,1.10937543708954
"ID_12",2001,8,1,1,0,262,276,31.7036827873371
"ID_20",2000,9,1,1,0,101,30,54.7563977340183
"ID_13",1982,4,0,0,0,122,80,74.9337422790639
"ID_13",1999,12,1,0,0,292,182,5.01159257620118
"ID_13",1998,5,1,0,0,298,26,9.27890756614783
"ID_6",1998,8,1,1,0,47,578,1.77331304646965
"ID_10",2002,9,1,1,1,50,11,226.640522562711
"ID_13",1992,6,1,0,0,321,264,6.08549824005762
"ID_18",1993,1,1,0,0,168,326,48.4065946203924
"ID_12",2001,1,1,1,0,124,127,26.3901132970782
"ID_3",2008,5,1,1,1,249,377,23.6162277253925
"ID_9",1986,2,1,0,0,161,428,79.9702589380129
"ID_11",2008,4,1,1,1,124,313,50.3239236404111
"ID_19",1981,3,0,0,0,17,258,35.5528252152068
"ID_7",2004,6,1,1,0,49,392,5.48471886352575
"ID_13",1990,5,1,0,0,253,528,0.307191917667393
"ID_4",1997,11,1,1,0,65,253,2.58557060728813
"ID_3",1991,12,1,0,0,141,534,22.7477989993148
"ID_11",1996,5,1,1,0,336,56,49.6772931237438
"ID_17",2006,8,1,1,0,36,23,28.3694991798792
"ID_12",2008,11,1,1,0,149,105,11.5545268678336
"ID_16",1989,8,1,0,0,264,430,16.4239303581942
"ID_19",1983,8,0,0,0,363,249,5.71508016635167
"ID_11",1990,1,0,0,0,217,323,4.12622207410144
"ID_13",1999,2,1,0,0,219,221,116.8572744561
"ID_8",1984,8,0,0,0,120,417,99.9340477191991
"ID_17",1989,4,1,0,0,173,242,38.803388967138
"ID_1",1988,5,1,0,0,161,399,46.2041144858892
"ID_12",2003,6,1,1,0,108,88,47.7697002101165
"ID_11",2006,9,1,1,1,170,56,79.5844779846362
"ID_5",1985,1,1,0,0,271,419,101.555054668888
"ID_10",1981,10,0,0,0,154,40,63.9262387622708
"ID_4",1993,8,1,0,0,65,110,70.6100332884304
"ID_13",1990,4,1,0,0,347,80,10.0126545309175
"ID_20",1991,11,1,0,0,202,194,46.7957969568203
"ID_3",1994,11,1,0,0,240,72,5.53554459441992
"ID_6",2008,9,1,1,1,301,474,2.0549290712084
"ID_13",2001,11,1,0,0,219,82,47.894856980992
"ID_3",1982,12,0,0,0,201,160,30.1704661637572
"ID_4",2003,8,1,1,0,183,38,61.2100170550533
"ID_1",2003,9,1,1,1,193,167,136.497298300518
"ID_13",1998,7,1,0,0,273,359,80.7724811534527
"ID_20",2005,12,1,1,0,63,520,0.912876090389677
"ID_18",2003,8,1,1,0,12,71,47.7144967605547
"ID_1",1994,6,1,1,0,11,170,22.0721869855757
"ID_9",1981,2,0,0,0,242,89,28.9508016597936
"ID_13",2000,11,1,0,0,299,415,15.4092969833829
"ID_20",1997,12,1,1,0,16,308,0.36049933404694
"ID_7",2005,10,1,1,0,375,557,0.0000060249436658437
"ID_9",1989,3,1,0,0,252,394,76.5091259198367
"ID_19",1991,1,1,1,0,90,83,28.9749419388135
"ID_9",1986,7,1,0,0,102,524,54.341089676248
"ID_16",1986,2,0,0,0,132,482,45.568339742127
"ID_2",1984,6,0,0,0,332,206,46.8780888111395
"ID_12",1980,8,0,0,0,182,399,84.3131815554481
"ID_4",1981,12,0,0,0,242,319,17.3097809636067
"ID_4",2005,1,1,1,0,370,142,35.6025340768443
"ID_17",2000,1,1,0,0,20,135,46.8638325036833
"ID_16",2002,2,1,1,1,349,425,10.7329785901893
"ID_1",1995,11,1,1,1,346,63,35.1910474858072
"ID_20",1995,6,1,1,0,178,50,80.2195282117097
"ID_19",1986,10,0,0,0,91,306,1.40707632209696
"ID_10",1980,11,0,0,0,346,255,12.9116701925034
"ID_18",1988,8,1,0,0,318,406,43.8835759988557
"ID_1",1992,10,1,1,0,341,342,0.116524853493669
"ID_11",1981,5,0,0,0,281,383,95.1690159566463
"ID_14",1993,2,1,1,0,217,58,15.5420891594931
"ID_19",1981,7,0,0,0,270,381,50.5277286338007
"ID_15",1990,4,0,0,0,218,7,14.7462764030018
"ID_15",1998,9,1,0,0,221,556,0.209612770663342
"ID_11",1984,1,0,0,0,334,111,10.4904970717853
"ID_2",1983,7,0,0,0,18,64,75.7124430869795
"ID_20",2001,12,1,1,0,253,332,31.937173591486
"ID_5",1994,12,1,0,0,264,77,6.45079062168151
"ID_17",1995,9,1,0,0,49,419,0.749253885797366
"ID_12",2004,3,1,1,0,139,351,28.0888644156035
"ID_17",1982,11,0,0,0,195,437,287.692471452764
"ID_4",1986,7,1,0,0,91,194,19.0320044120804
"ID_15",1984,12,0,0,0,94,504,12.8760014526227
"ID_11",1986,12,0,0,0,191,477,51.0524211621599
"ID_1",2004,12,1,1,1,258,395,38.6937593013729
"ID_9",1996,3,1,0,0,355,382,0.030042008110587
"ID_2",2006,1,1,1,0,185,249,11.4437850295142
"ID_18",2007,6,1,1,0,278,23,2.78673882429707
"ID_19",2000,9,1,1,0,304,163,5.97772461483302
"ID_19",2009,4,1,1,1,367,351,0.769175073916879
"ID_7",1985,3,0,0,0,262,176,10.6261364076995
"ID_2",1984,10,0,0,0,273,416,100.388499226034
"ID_14",1992,3,1,1,0,139,364,38.796548121379
"ID_18",1981,12,0,0,0,319,207,89.6337685174594
"ID_17",2008,11,1,1,0,272,216,8.34658189887027
"ID_16",1994,7,1,1,1,63,299,3.18276881670115
"ID_15",1981,11,0,0,0,171,36,230.271278483506
"ID_14",1995,7,1,1,0,30,28,49.0996301344317
"ID_1",1987,3,1,0,0,51,431,0.897389089884106
"ID_14",1982,10,0,0,0,234,572,8.54925679876984
"ID_4",1998,1,1,1,0,309,97,10.0244798183711
"ID_20",1984,4,0,0,0,314,593,0.0622222153402388
"ID_15",2009,3,1,1,0,200,152,108.470924209045
"ID_10",2007,1,1,1,1,13,337,1.75050080183085
"ID_1",1984,1,1,0,0,254,407,88.1129662998079
"ID_20",2003,6,1,1,0,382,128,85.984328290182
"ID_7",1993,4,1,0,0,152,387,77.5814099761776
"ID_5",1997,1,1,1,0,197,170,148.464387179662
"ID_14",1981,5,0,0,0,40,337,4.7361939167905
"ID_8",1986,11,0,0,0,277,215,6.70504402378667
"ID_16",1980,9,0,0,0,276,478,84.6653306720076
"ID_8",1983,1,0,0,0,283,540,34.8924565132147
"ID_19",1993,4,1,1,0,381,37,11.9914761349887
"ID_18",1996,5,1,1,0,206,121,59.2337887601679
"ID_12",1981,7,0,0,0,204,202,142.884741639858
"ID_2",1995,9,1,0,0,264,255,15.6043706908265
"ID_18",1992,11,1,0,0,133,348,32.2262560400371
"ID_20",1981,12,0,0,0,357,587,1.37728196836625
"ID_9",1989,5,1,0,0,304,184,9.37865757577573
"ID_13",2000,8,1,0,0,343,163,74.1926366368671
"ID_7",2001,7,1,0,0,240,245,24.6744051453318
"ID_3",1983,4,0,0,0,137,546,28.2140823798143
"ID_15",1984,2,0,0,0,313,12,16.2649499488649
"ID_7",2007,4,1,1,0,313,482,0.290130380905034
"ID_7",2002,4,1,0,0,372,514,0.0054195801277725
"ID_19",1986,10,0,0,0,392,336,0.618863826229846
"ID_17",1997,4,1,0,0,145,91,19.1008478333069
"ID_20",1980,9,0,0,0,50,350,2.10941974206657
"ID_18",1999,12,1,1,0,109,38,44.8426799762814
"ID_6",1992,6,1,1,0,186,100,42.260146415071
"ID_17",1984,3,0,0,0,117,189,17.7017470505219
"ID_3",1995,2,1,0,0,101,12,14.3206275994914
"ID_18",1985,11,1,0,0,45,43,51.4356780185655
"ID_7",1997,12,1,0,0,238,126,60.4445508410849
"ID_13",1990,1,1,0,0,287,534,0.0472631229914943
"ID_11",1985,10,0,0,0,96,94,45.1052425626487
"ID_20",1992,5,1,1,0,185,79,50.1466017997074
"ID_4",1995,7,1,1,0,381,281,0.0700984553801192
"ID_7",1989,10,1,0,0,116,517,22.9532063692469
"ID_18",1992,6,1,0,0,93,524,42.0563977559402
"ID_4",1997,4,1,1,0,264,364,41.0992109599265
"ID_19",2007,1,1,1,1,369,308,0.91587025038917
"ID_8",2003,6,1,0,0,341,320,6.93068860479858
"ID_8",1982,11,0,0,0,240,198,128.911222704882
"ID_19",1986,4,0,0,0,366,396,7.41900891212571
"ID_20",1997,4,1,1,0,302,141,27.9690430315581
"ID_2",1988,1,0,0,0,194,346,17.948346075031
"ID_10",2002,11,1,1,1,305,528,0.147262993613647
"ID_4",1998,8,1,1,0,136,449,90.9531432627389
"ID_18",2001,10,1,1,0,187,23,83.0144964480294
"ID_19",1989,5,1,0,0,186,188,11.5124938871261
"ID_18",1988,6,1,0,0,215,197,52.6487859435592
"ID_7",2003,6,1,1,0,276,532,0.0937731199919235
"ID_20",1996,9,1,1,0,179,407,25.0814227628342
"ID_15",2003,12,1,1,0,223,423,92.2178749272224
"ID_13",1995,3,1,0,0,202,153,33.5891392371453
"ID_10",2002,6,1,1,1,278,208,17.9054429807626
"ID_18",2007,10,1,1,0,195,22,67.0771315896948
"ID_13",1981,4,0,0,0,178,505,23.8487633648772
"ID_18",2006,1,1,1,0,336,378,5.66368218375058
"ID_3",1989,5,1,0,0,361,559,0.00000878324154438729
"ID_17",2006,1,1,1,0,369,551,0.0000192258950975907
"ID_12",1995,7,1,0,0,351,131,154.240631532591
"ID_13",1982,2,0,0,0,144,107,41.6889967846384
"ID_3",1996,10,1,0,0,223,369,35.9549190819843
"ID_17",2009,11,1,1,0,223,520,0.0317758219025005
"ID_7",1997,3,1,0,0,186,445,12.360825021036
"ID_16",1997,10,1,1,1,359,473,1.26466205109508
"ID_14",1981,3,0,0,0,181,378,30.5409762413078
"ID_9",2003,3,1,1,0,129,342,30.8568743117384
"ID_3",1991,7,1,0,0,23,309,0.431027762015412
"ID_10",1993,7,1,0,0,293,495,7.93320178978141
"ID_9",2009,8,1,1,1,25,55,151.444963683491
"ID_10",2007,6,1,1,1,137,395,30.4867917905313
"ID_12",1997,8,1,1,0,94,485,142.552892187227
"ID_14",2001,4,1,1,0,388,151,47.9419937743198
"ID_10",1984,3,0,0,0,345,22,17.909723937005
"ID_19",1982,1,0,0,0,42,564,83.1274849506381
"ID_3",1993,11,1,0,0,142,182,17.5555462912572
"ID_13",1993,6,1,0,0,86,195,10.7361483701595
"ID_5",1990,7,1,0,0,362,403,1.12037119300076
"ID_19",2009,10,1,1,1,165,442,20.0388049997086
"ID_13",1993,11,1,0,0,72,559,8.33876207945727
"ID_18",1985,1,1,0,0,316,110,7.35535140881001
"ID_13",2004,7,1,1,0,263,53,4.49902037415402
"ID_12",2006,7,1,1,0,207,531,0.221941952761184
"ID_12",2001,11,1,1,0,371,333,0.321645330411177
"ID_8",1991,3,1,0,0,348,306,0.249260302193185
"ID_16",1989,5,1,0,0,176,413,54.9753865616296
"ID_1",1993,6,1,1,0,156,330,62.48922559798
"ID_7",1992,11,1,0,0,384,121,32.1002267088076
"ID_7",1980,3,0,0,0,136,256,71.3985400791777
"ID_6",1997,2,1,1,0,29,104,153.33185322011
"ID_18",2006,1,1,1,0,205,102,60.1000872532435
"ID_15",1995,11,1,0,0,302,314,3.08115275177143
"ID_9",1984,7,1,0,0,184,280,53.6051882795656
"ID_9",2003,5,1,1,0,343,185,8.07172511136067
"ID_15",1982,2,0,0,0,289,28,11.9591523382831
"ID_10",2007,10,1,1,1,73,177,13.9940903898596
"ID_1",1988,9,1,0,0,239,339,10.0208916552687
"ID_19",2008,9,1,1,1,18,534,0.0102145595320705
"ID_18",1994,6,1,0,0,46,333,1.41510591901038
"ID_7",1980,5,0,0,0,91,571,137.844630008449
"ID_4",1993,3,1,0,0,136,475,17.7227103673829
"ID_20",1991,1,1,0,0,164,52,89.4133595426839
"ID_5",1988,2,1,0,0,313,141,29.9171240452251
"ID_3",1986,10,0,0,0,215,98,26.9684884333595
"ID_5",2007,2,1,1,0,334,100,125.792065092369
"ID_20",2002,5,1,1,0,376,246,0.08530232633655
"ID_6",2007,10,1,1,1,328,102,111.798373685109
"ID_9",2002,4,1,1,0,233,290,76.7499087601271
"ID_8",2007,9,1,1,0,290,95,5.37509577828749
"ID_20",1985,11,0,0,0,307,272,1.76998603715634
"ID_17",1995,9,1,0,0,42,457,5.08631078234644
"ID_19",1981,8,0,0,0,37,225,38.5966338621197
"ID_8",2004,3,1,1,0,246,305,53.7276663871602
"ID_10",1986,9,0,0,0,386,292,0.17752334399911
"ID_3",1982,6,0,0,0,178,447,136.303651268024
"ID_9",1983,1,1,0,0,193,321,94.2376126663115
"ID_3",1989,11,1,0,0,107,13,8.88870077442718
"ID_4",1989,2,1,0,0,245,232,28.054805870525
"ID_16",1992,4,1,1,1,242,122,31.5604880118684
"ID_13",1993,5,1,0,0,46,133,38.5802326986381
"ID_19",1994,1,1,1,0,227,140,35.852359752161
"ID_16",1987,5,1,0,0,287,385,157.797295092534
"ID_10",1980,3,0,0,0,351,428,184.489366716474
"ID_19",2003,12,1,1,1,198,212,73.9082269716522
"ID_16",2003,4,1,1,1,148,274,29.2252791835072
"ID_11",1998,12,1,1,0,49,590,0.715624310634041
"ID_8",1997,4,1,0,0,175,408,20.1800500671873
"ID_13",1993,6,1,0,0,149,324,17.0078120992572
"ID_17",1996,4,1,0,0,237,8,29.569866676709
"ID_2",1998,11,1,0,0,187,461,30.4564019272575
"ID_12",1985,9,0,0,0,393,494,0.0371456498415281
"ID_11",1994,4,1,0,0,38,96,32.96242100432
"ID_2",2002,5,1,1,0,285,161,14.1126100434127
"ID_1",1983,4,1,0,0,44,55,140.639303428778
"ID_16",1985,3,0,0,0,294,10,9.32106760927311
"ID_14",1983,6,0,0,0,198,576,5.72707616997134
"ID_7",2009,1,1,1,0,50,18,24.8626543658838
"ID_18",1996,4,1,1,0,49,10,51.4058675101326
"ID_5",2006,3,1,1,0,175,323,35.4015721597132
"ID_20",1998,11,1,1,0,36,518,2.96061803599757
"ID_6",1983,11,0,0,0,264,135,14.8053394505727
"ID_11",1987,10,0,0,0,210,133,38.0546510340482
"ID_14",1987,3,0,0,0,357,296,0.410103293301384
"ID_13",1991,11,1,0,0,279,516,0.329811299827698
"ID_19",1987,4,0,0,0,306,330,13.0384778203209
"ID_12",2004,4,1,1,0,83,585,0.360531743559133
"ID_1",1986,9,1,0,0,13,424,0.314757855176627
"ID_3",1983,10,0,0,0,132,436,37.0644378837467
"ID_16",1994,7,1,1,1,250,575,0.146122408837985
"ID_20",1991,12,1,0,0,206,201,20.9278696802422
"ID_14",1991,3,1,1,0,234,391,84.8463403144042
"ID_13",1997,11,1,0,0,351,50,29.6854878765747
"ID_7",1986,7,0,0,0,277,353,9.40074873682889
"ID_17",2003,8,1,0,0,132,292,43.6759317188391
"ID_17",1987,4,0,0,0,155,190,6.14906742532181
"ID_6",1986,7,1,1,0,237,50,23.0319565883943
"ID_19",1991,12,1,1,0,255,94,4.45590733989476
"ID_14",1985,3,0,0,0,10,243,25.6378081556482
"ID_19",2002,2,1,1,0,201,172,92.2512672894852
"ID_12",1983,3,0,0,0,148,178,6.75656521310975
"ID_11",1987,6,0,0,0,168,517,6.49820132508131
"ID_9",1990,5,1,0,0,23,375,0.22902457266637
"ID_5",1997,12,1,1,0,100,50,78.5441405291012
"ID_1",1986,1,1,0,0,183,292,27.7390395581802
"ID_1",1990,7,1,1,0,61,410,2.59231660028871
"ID_19",1993,2,1,1,0,139,101,4.69178963631295
"ID_10",1992,9,1,0,0,96,526,53.7203382616818
"ID_1",1994,9,1,1,0,52,500,68.9830673856135
"ID_5",2003,2,1,1,0,19,116,78.5679146224346
"ID_17",2003,2,1,0,0,27,354,3.28535214182377
"ID_20",1988,8,1,0,0,283,565,0.152843156728847
"ID_2",1992,10,0,0,0,264,41,5.94288941664003
"ID_16",1995,5,1,1,1,129,213,169.73290538267
"ID_12",1987,4,1,0,0,105,383,46.8655472796332
"ID_3",1989,10,1,0,0,212,87,26.084402634955
"ID_17",1996,3,1,0,0,306,206,125.667107240033
"ID_17",1998,11,1,0,0,67,50,90.747759388565
"ID_13",1997,12,1,0,0,216,527,0.626097442752653
"ID_1",2005,9,1,1,1,388,468,0.0202728368518597
"ID_1",1986,5,1,0,0,85,178,18.4228991204844
"ID_20",1992,10,1,1,0,321,214,6.67235802765477
"ID_11",2002,3,1,1,1,330,461,3.83299234768591
"ID_20",2009,2,1,1,0,273,213,6.44263421434365
"ID_18",2006,3,1,1,0,222,136,48.9116293199308
"ID_9",1996,6,1,0,0,88,163,18.5529879264318
"ID_1",2006,6,1,1,1,329,104,139.608482672971
"ID_15",1980,7,0,0,0,392,376,0.416936270270524
"ID_17",1997,7,1,0,0,350,549,0.00913848037354683
"ID_7",1996,7,1,0,0,286,247,125.755148453078
"ID_2",1988,6,0,0,0,301,66,3.90367414611785
"ID_3",1995,4,1,0,0,312,277,43.4039239975045
"ID_18",2005,5,1,1,0,66,180,16.9377491018803
"ID_10",2005,7,1,1,1,72,334,42.6667016742888
"ID_17",2003,10,1,0,0,56,477,0.284614473294266
"ID_11",1995,10,1,0,0,136,214,39.3552145506836
"ID_19",1993,7,1,1,0,37,29,63.3618977617178
"ID_16",1985,6,0,0,0,78,7,5.50717552480062
"ID_6",1986,10,1,1,0,216,201,77.768016669128
"ID_15",2004,8,1,1,0,84,490,11.5312319802303
"ID_12",1981,10,0,0,0,129,467,76.508297034603
"ID_18",1999,11,1,1,0,13,270,1.03698231980065
"ID_6",2005,6,1,1,1,122,496,23.1172371817096
"ID_4",2001,10,1,1,0,177,190,70.9203760015069
"ID_19",2008,7,1,1,1,236,241,39.5372385418477
"ID_9",1996,2,1,0,0,49,390,1.56819845495311
"ID_12",1989,6,1,0,0,383,309,0.0294164363404827
"ID_10",1999,10,1,1,1,93,260,3.35213514372498
"ID_12",2005,7,1,1,0,219,209,18.0297039417961
"ID_12",1981,1,0,0,0,249,307,34.3903180985342
"ID_3",1996,3,1,0,0,86,487,71.2823281472488
"ID_4",1982,12,0,0,0,259,246,89.1345595446503
"ID_1",2003,10,1,1,1,182,578,1.43083967864796
"ID_16",2007,3,1,1,1,90,542,0.984944666525531
"ID_7",1995,4,1,0,0,132,496,74.6743835733829
"ID_4",1991,10,1,0,0,66,301,0.468942767338077
"ID_14",1998,8,1,1,0,22,225,4.0900380726729
"ID_9",1998,5,1,1,0,175,359,83.5626606183641
"ID_19",1980,7,0,0,0,23,184,226.607453639484
"ID_6",2005,11,1,1,1,125,397,75.9810823860982
"ID_18",1991,3,1,0,0,308,242,0.489951899961659
"ID_2",2000,4,1,1,0,162,197,64.2895736781267
"ID_17",2005,11,1,1,0,46,332,14.6267674972313
"ID_1",1998,7,1,1,1,8,542,0.418587840584903
"ID_2",2002,10,1,1,0,326,117,64.0392414927903
"ID_1",2004,11,1,1,1,347,305,3.87274093905734
"ID_2",2007,6,1,1,0,373,31,17.9249241401624
"ID_7",1982,10,0,0,0,275,238,37.2647648461115
"ID_5",1984,7,0,0,0,26,170,137.494218918324
"ID_20",1985,12,0,0,0,74,98,95.0852707315914
"ID_8",1988,10,0,0,0,176,240,94.5601529062611
"ID_8",2003,11,1,0,0,276,589,0.00218321057759361
"ID_3",1988,6,1,0,0,68,135,71.7524214805848
"ID_15",2007,8,1,1,0,182,203,127.643608608526
"ID_7",2006,5,1,1,0,190,447,65.6679915886276
"ID_17",2005,11,1,1,0,349,30,26.5150902440898
"ID_20",2003,11,1,1,0,278,562,0.00793347028610922
"ID_8",2006,3,1,1,0,94,592,0.0538863159321429
"ID_20",1990,9,1,0,0,334,525,0.00293431569708568
"ID_6",2007,8,1,1,1,160,518,7.03018726322255
"ID_20",1981,7,0,0,0,220,89,45.3088954660023
"ID_9",1980,12,0,0,0,61,342,3.29663477962224
"ID_14",1999,4,1,1,0,377,352,0.156181691431903
"ID_7",2000,7,1,0,0,83,272,7.54843937327152
"ID_20",2007,5,1,1,0,275,156,7.99953856212864
"ID_10",2002,6,1,1,1,195,433,117.594793951228
"ID_18",1998,6,1,1,0,31,276,1.44457599672278
"ID_4",1982,1,0,0,0,74,358,0.386962309062844
"ID_6",1993,7,1,1,0,102,217,21.4335744548268
"ID_8",1997,9,1,0,0,347,188,14.7569930620548
"ID_18",1981,12,0,0,0,243,339,7.85305168655548
"ID_7",1995,5,1,0,0,142,356,241.908524481605
"ID_15",2006,2,1,1,0,117,450,22.0741393338341
"ID_6",2002,12,1,1,1,313,65,21.6031186807839
"ID_17",1992,9,1,0,0,273,199,16.8559728288459
"ID_11",2000,5,1,1,1,161,331,181.436232435827
"ID_5",2001,10,1,1,0,274,463,15.2907075321097
"ID_10",1980,12,0,0,0,203,425,168.539506133997
"ID_19",1980,10,0,0,0,371,483,14.3308066993374
"ID_19",1982,4,0,0,0,305,142,22.7944881996895
"ID_8",1981,1,0,0,0,11,328,2.43662090671748
"ID_12",2006,2,1,1,0,384,465,0.0229207731693847
"ID_10",1980,7,0,0,0,243,95,30.5549791337401
"ID_1",1988,2,1,0,0,181,511,15.5637607085926
"ID_4",2009,4,1,1,0,106,12,31.3014140197237
"ID_8",2007,6,1,1,0,204,345,4.94089027458635
"ID_15",1998,6,1,0,0,158,183,73.2462501483666
"ID_13",2003,4,1,0,0,346,337,7.09858081702869
"ID_2",1990,7,0,0,0,38,353,0.188581107646152
"ID_16",1984,10,0,0,0,9,198,38.3755565093242
"ID_3",2004,7,1,1,1,48,54,214.084652450198
"ID_5",2003,9,1,1,0,363,63,62.1582647520117
"ID_1",1986,2,1,0,0,42,540,71.4149172193658
"ID_4",1988,11,1,0,0,233,175,35.5072907991553
"ID_12",1987,6,1,0,0,318,116,15.074163259857
"ID_10",1990,3,1,0,0,165,386,45.9546659392332
"ID_3",2004,5,1,1,1,345,116,207.606272244571
"ID_16",1989,2,1,0,0,11,76,7.74321636565497
"ID_8",2005,12,1,1,0,112,494,6.47437307011327
"ID_16",1980,7,0,0,0,219,46,93.2834816161001
"ID_9",2003,11,1,1,0,360,64,77.7580701275106
"ID_6",2003,9,1,1,1,74,366,23.0698164745427
"ID_13",1993,12,1,0,0,69,506,63.8760741570866
"ID_15",1980,8,0,0,0,142,347,29.3391575755101
"ID_19",1994,1,1,1,0,91,230,17.121985430642
"ID_4",1993,10,1,0,0,51,293,0.46066383394642
"ID_4",2008,5,1,1,0,359,117,35.3987695123674
"ID_11",1988,1,0,0,0,162,302,29.4166442823466
"ID_18",1991,10,1,0,0,149,327,1.87736669371051
"ID_15",1987,3,0,0,0,300,528,1.41210877675779
"ID_5",2002,9,1,1,0,22,400,0.0639735424503371
"ID_6",1989,7,1,1,0,223,325,16.0718643178051
"ID_13",1992,3,1,0,0,87,236,9.11746254829686
"ID_11",1984,11,0,0,0,192,7,94.9799516194278
"ID_14",2005,10,1,1,0,250,95,10.3623841118565
"ID_16",1996,7,1,1,1,368,215,25.6130211886461
"ID_11",1992,6,0,0,0,316,208,10.1955612022071
"ID_15",1992,2,1,0,0,223,567,0.0901863351735578
"ID_17",1998,6,1,0,0,248,454,28.9554863815883
"ID_11",2003,9,1,1,1,219,312,73.6727327138605
"ID_15",1999,1,1,0,0,171,13,133.142257152519
"ID_20",1994,2,1,1,0,257,433,44.5342450950674
"ID_12",1983,1,0,0,0,204,105,48.1162066680564
"ID_13",2007,10,1,1,0,232,154,39.0199485606668
"ID_6",1984,10,0,0,0,317,447,34.6845712007304
"ID_5",1988,12,1,0,0,59,339,0.388840576690188
"ID_11",1988,9,0,0,0,238,66,12.6998542143766
"ID_2",1990,1,0,0,0,266,526,0.242613549065262
"ID_10",1984,6,0,0,0,65,478,4.33668746724806
"ID_2",1990,5,0,0,0,126,174,4.4210094694184
"ID_19",2005,11,1,1,1,383,298,0.319471773750428
"ID_9",2009,6,1,1,1,334,411,3.90466393852813
"ID_6",1982,2,0,0,0,340,152,88.9384576125684
"ID_9",1991,4,1,0,0,292,109,2.41316930305843
"ID_15",1983,9,0,0,0,200,284,77.9718090590687
"ID_2",1991,12,0,0,0,9,232,10.0206387478457
"ID_4",1989,9,1,0,0,147,267,9.33288518769721
"ID_1",1998,10,1,1,1,345,394,14.6553388031383
"ID_14",1990,4,1,0,0,380,320,0.0609598785765638
"ID_5",1995,7,1,0,0,382,544,0.000441852641644227
"ID_17",1993,4,1,0,0,310,574,0.00692732140829838
"ID_7",1993,7,1,0,0,147,234,17.5864750107737
"ID_2",1982,4,0,0,0,123,391,22.5429000537001
"ID_7",1988,10,1,0,0,24,578,10.4002040185574
"ID_7",1980,10,0,0,0,359,222,241.18428087404
"ID_9",2007,9,1,1,1,345,551,0.0000443938431441093
"ID_1",1996,6,1,1,1,115,438,77.0178721150463
"ID_14",2006,4,1,1,0,289,279,50.192940035758
"ID_5",1984,4,0,0,0,249,546,11.5947553818964
"ID_18",1988,7,1,0,0,161,501,24.8395063266804
"ID_8",1997,4,1,0,0,178,507,17.5179553053077
"ID_20",1998,9,1,1,0,279,93,9.44446820925062
"ID_16",2006,2,1,1,1,17,501,0.058339955414677
"ID_4",1996,5,1,1,0,164,63,34.9859222973154
"ID_8",2006,8,1,1,0,184,164,61.3460193329006
"ID_7",2006,6,1,1,0,203,379,11.6241861436462
"ID_19",2007,3,1,1,1,344,506,0.00798936442894909
"ID_16",1985,9,0,0,0,335,151,93.9446081732575
"ID_18",2005,11,1,1,0,189,422,59.6101092155452
"ID_9",1985,8,1,0,0,203,251,42.0323266969493
"ID_3",1981,7,0,0,0,111,275,9.6716955821189
"ID_3",1988,1,1,0,0,219,401,49.6949419543158
"ID_9",1993,6,1,0,0,130,301,1.53232179132443
"ID_15",1984,10,0,0,0,88,307,2.23594576823291
"ID_2",1988,1,0,0,0,200,425,42.8101396201179
"ID_7",1981,2,0,0,0,9,373,0.212192259976532
"ID_13",1993,11,1,0,0,86,163,8.5472996281257
